행정동,상권활성화지수,상권활성화_SNS,젠트리피케이션지수,젠트리피케이션_SNS,클러스터,시,구,동,합산지수
서울특별시 영등포구 여의동,7.269602526268286,0.4805673402070026,0.4491402472614604,0.1393442622950819,위험_상권발달형,서울특별시,영등포구,여의동,8.33865437603183
서울특별시 강남구 역삼1동,7.227303011727813,0.0,0.3214683718909442,0.0,위험_상권발달형,서울특별시,강남구,역삼1동,7.548771383618757
서울특별시 강남구 역삼2동,6.23468441422227,0.0,0.2647533471274087,0.0,위험_균형진행형,서울특별시,강남구,역삼2동,6.499437761349679
서울특별시 은평구 역촌동,3.411887969188487,0.3036545703867913,0.1926924167134135,0.0,일반,서울특별시,은평구,역촌동,3.908234956288692
서울특별시 마포구 연남동,5.748606721709053,11.989227714069427,0.0468418642394758,8.725159294772649,위험_관심집중형,서울특별시,마포구,연남동,26.509835594790605
서울특별시 서대문구 연희동,4.3837679229031,7.312159335092787,-0.0150550996592655,1.7765233529229816,위험_균형진행형,서울특별시,서대문구,연희동,13.457395511259604
서울특별시 마포구 염리동,4.368866028063135,0.4604989525055502,0.3529433050478123,0.1132075471698113,경계,서울특별시,마포구,염리동,5.295515832786309
서울특별시 영등포구 영등포동,6.032867738272608,0.7541193290416154,0.5723332273849854,0.0,위험_균형진행형,서울특별시,영등포구,영등포동,7.359320294699208
서울특별시 영등포구 영등포본동,4.529140300775458,0.0455919981391021,0.079370979799093,0.0,주의,서울특별시,영등포구,영등포본동,4.654103278713653
서울특별시 송파구 오금동,4.015701029274342,0.3747701789635432,1.0269542323386784,0.1132075471698113,경계,서울특별시,송파구,오금동,5.530632987746376
서울특별시 구로구 오류1동,4.172590595787325,0.0,0.2113656986368161,0.0,주의,서울특별시,구로구,오류1동,4.383956294424141
서울특별시 구로구 오류2동,3.228644867627428,0.9264531277472976,-0.473772261070415,0.2525518094648932,일반,서울특별시,구로구,오류2동,3.933877543769204
서울특별시 성동구 옥수동,3.315389744067888,0.4203621771026452,0.3591678013337652,0.4528301886792453,주의,서울특별시,성동구,옥수동,4.547749911183543
서울특별시 성동구 왕십리2동,3.606771962302537,0.0,-0.142316534402728,0.0,일반,서울특별시,성동구,왕십리2동,3.464455427899809
서울특별시 성동구 왕십리도선동,4.150356373339946,6.836170966000314,0.0539050519063106,1.071141354778843,위험_균형진행형,서울특별시,성동구,왕십리도선동,12.111573746025414
서울특별시 마포구 용강동,4.640977208251083,0.7486641063054182,-0.0249249050880354,0.2264150943396226,경계,서울특별시,마포구,용강동,5.591131503808089
서울특별시 성동구 용답동,4.718568877640978,0.2580625722476892,-0.0785133628604886,0.0,경계,서울특별시,성동구,용답동,4.898118087028179
서울특별시 용산구 용문동,4.587258882064551,0.5617171426344807,0.8408805115000226,0.1132075471698113,경계,서울특별시,용산구,용문동,6.103064083368865
서울특별시 용산구 용산2가동,4.976323799486752,0.0,1.0432334275652553,0.0,경계,서울특별시,용산구,용산2가동,6.019557227052007
서울특별시 동대문구 용신동,4.24531268868733,0.0911839962782042,0.1320415344236743,0.0,주의,서울특별시,동대문구,용신동,4.468538219389208
서울특별시 강북구 우이동,3.252622865693506,1.3978625257252422,0.5121647746544249,0.0,경계,서울특별시,강북구,우이동,5.162650166073173
서울특별시 강서구 우장산동,3.724915460107845,0.0,1.269610628827019,0.0,경계,서울특별시,강서구,우장산동,4.994526088934864
서울특별시 용산구 원효로1동,6.241742517924002,0.6273775284750351,0.2271096194563583,0.3396226415094339,위험_균형진행형,서울특별시,용산구,원효로1동,7.435852307364829
서울특별시 용산구 원효로2동,4.305743782118163,0.0,5.064219498119793,0.0,위험_젠트리피케이션과열형,서울특별시,용산구,원효로2동,9.369963280237956
서울특별시 노원구 월계1동,3.679473024202823,0.0,-0.5311995350883553,0.0,일반,서울특별시,노원구,월계1동,3.148273489114468
서울특별시 성북구 월곡1동,3.4846663388880783,0.0,0.0645733064200777,0.0,일반,서울특별시,성북구,월곡1동,3.549239645308156
서울특별시 성북구 월곡2동,4.143750883004056,0.2580625722476892,-0.0609627935873331,0.1132075471698113,주의,서울특별시,성북구,월곡2동,4.454058208834224
서울특별시 관악구 은천동,3.7617001812484014,0.0556261919898283,-0.3783243829389545,0.0,일반,서울특별시,관악구,은천동,3.4390019902992752
서울특별시 중구 을지로동,6.934934506955653,0.2835861826853389,-0.2484199578256571,0.0,위험_상권발달형,서울특별시,중구,을지로동,6.970100731815334
서울특별시 은평구 응암1동,3.8478149823354113,0.0,0.2854573793470999,0.0,주의,서울특별시,은평구,응암1동,4.133272361682511
서울특별시 은평구 응암2동,3.429283937711325,0.0,2.082927616648883,0.0,경계,서울특별시,은평구,응암2동,5.512211554360208
서울특별시 은평구 응암3동,3.892116410462681,0.2580625722476892,0.1789701569649559,0.0,주의,서울특별시,은평구,응암3동,4.329149139675326
서울특별시 동대문구 이문1동,5.450521784971518,0.0,-0.0909755724209361,0.0,경계,서울특별시,동대문구,이문1동,5.359546212550582
서울특별시 용산구 이촌1동,4.1251872839170565,1.270244473536994,1.0670893120220577,0.3396226415094339,위험_균형진행형,서울특별시,용산구,이촌1동,6.802143710985543
서울특별시 용산구 이촌2동,4.670616060412881,0.0,-0.4941380106737509,0.0,주의,서울특별시,용산구,이촌2동,4.17647804973913
서울특별시 용산구 이태원1동,7.115197694974542,12.745743925131087,-0.2724808217761605,8.858929786575924,위험_관심집중형,서울특별시,용산구,이태원1동,28.447390584905392
서울특별시 용산구 이태원2동,5.1923826666286645,0.0,0.3034242637142334,0.0,경계,서울특별시,용산구,이태원2동,5.495806930342898
서울특별시 종로구 이화동,4.3312656559971465,0.0455919981391021,-0.3160353473541394,0.2264150943396226,주의,서울특별시,종로구,이화동,4.287237401121732
서울특별시 강북구 인수동,3.1817572208402334,0.0455919981391021,0.0535506009549908,0.0,일반,서울특별시,강북구,인수동,3.280899819934326
서울특별시 관악구 인헌동,4.403594099736253,0.0556261919898283,-0.2341655007491039,0.0,주의,서울특별시,관악구,인헌동,4.225054790976978
서울특별시 강남구 일원1동,4.577208503067064,0.4659541752417474,0.9540800814171788,0.1132075471698113,경계,서울특별시,강남구,일원1동,6.110450306895801
서울특별시 광진구 자양1동,4.322231930600435,0.0,0.0310421135758511,0.0,주의,서울특별시,광진구,자양1동,4.353274044176287
서울특별시 광진구 자양2동,3.80787249730109,0.0,0.18299986061614,0.0,주의,서울특별시,광진구,자양2동,3.9908723579172296
서울특별시 광진구 자양4동,4.4609562917677,0.0,0.2752326951052405,0.0,주의,서울특별시,광진구,자양4동,4.736188986872941
서울특별시 송파구 잠실4동,4.736173853632937,1.386952080252848,2.5995638787276323,0.5051036189297865,위험_젠트리피케이션과열형,서울특별시,송파구,잠실4동,9.227793431543205
서울특별시 송파구 잠실6동,12.362127748695151,0.0,0.752267111330745,0.0,위험_상권발달형,서울특별시,송파구,잠실6동,13.114394860025897
서울특별시 송파구 잠실본동,5.785953973077185,0.2781309599491418,0.1146608249193426,0.0,경계,서울특별시,송파구,잠실본동,6.178745757945669
서울특별시 서초구 잠원동,6.871026725828013,2.6052730812928746,0.2463751004704888,0.8185895453139498,위험_상권발달형,서울특별시,서초구,잠원동,10.541264452905326
서울특별시 동대문구 장안1동,4.023473879216671,1.4225098845412238,0.2893027296598666,1.1756882152799255,위험_균형진행형,서울특별시,동대문구,장안1동,6.910974708697688
서울특별시 동대문구 장안2동,3.9204950672219936,0.0,0.4460606990026967,0.0,주의,서울특별시,동대문구,장안2동,4.36655576622469
서울특별시 성북구 장위1동,3.2229903434100144,0.0,-0.228600564940061,0.0,일반,서울특별시,성북구,장위1동,2.9943897784699534
서울특별시 성북구 장위2동,3.534200013710591,0.0,0.3303281156907656,0.0,일반,서울특별시,성북구,장위2동,3.8645281294013567
서울특별시 송파구 장지동,3.4618615716437744,0.4559199813910212,0.4434807856880717,0.3918960717599752,주의,서울특별시,송파구,장지동,4.753158410482842
서울특별시 중구 장충동,4.870769116733955,3.006443122315736,-0.2518553676954435,0.3918960717599752,위험_균형진행형,서울특별시,중구,장충동,8.017252943114222
서울특별시 동대문구 전농1동,3.974119547178536,0.0,-0.2322838531839858,0.0,일반,서울특별시,동대문구,전농1동,3.7418356939945503
서울특별시 동대문구 전농2동,3.547729279869268,1.1188553141544324,2.863369496043142,0.2264150943396226,위험_젠트리피케이션과열형,서울특별시,동대문구,전농2동,7.7563691844064655
서울특별시 성북구 정릉1동,2.886671608550296,0.0,0.1391384289073565,0.0,일반,서울특별시,성북구,정릉1동,3.025810037457653
서울특별시 성북구 정릉2동,3.404401295964696,0.5316145610823019,6.452377894814126,0.0,위험_젠트리피케이션과열형,서울특별시,성북구,정릉2동,10.388393751861123
서울특별시 성북구 정릉3동,4.140671650316167,0.0,2.36602352494606,0.0,위험_젠트리피케이션과열형,서울특별시,성북구,정릉3동,6.506695175262228
서울특별시 성북구 정릉4동,3.317105543600162,0.0,2.1197033486981987,0.0,경계,서울특별시,성북구,정릉4동,5.436808892298361
서울특별시 동대문구 제기동,5.422578182250655,2.161139796995916,-0.0208798679861977,0.4789669038045158,위험_균형진행형,서울특별시,동대문구,제기동,8.04180501506489
서울특별시 관악구 조원동,4.553592011544518,0.0911839962782042,0.2348742131010016,0.0,경계,서울특별시,관악구,조원동,4.879650220923724
서울특별시 성북구 종암동,3.665896047091925,0.3492465685258934,0.35168327833796,0.0,주의,서울특별시,성북구,종암동,4.366825893955779
서울특별시 노원구 중계4동,3.5915335459985367,0.0,0.4413914658526022,0.0,주의,서울특별시,노원구,중계4동,4.032925011851139
서울특별시 노원구 중계본동,2.52980962441126,0.2024363802578609,0.0713387552671948,0.0,일반,서울특별시,노원구,중계본동,2.8035847599363155
서울특별시 광진구 중곡1동,4.150479599377205,0.0,1.0318192517299802,0.0,경계,서울특별시,광진구,중곡1동,5.182298851107185
서울특별시 광진구 중곡2동,4.199641108016492,0.9620109320356736,0.0326336436100354,0.0,경계,서울특별시,광진구,중곡2동,5.194285683662201
서울특별시 광진구 중곡3동,3.7587234463229087,0.0,0.190556066719376,0.0,일반,서울특별시,광진구,중곡3동,3.949279513042285
서울특별시 광진구 중곡4동,3.4786803292015,0.0,0.2928497495032864,0.0,일반,서울특별시,광진구,중곡4동,3.7715300787047865
서울특별시 중구 중림동,4.957774034856252,1.5693200728092562,0.5273343258648224,0.0,위험_균형진행형,서울특별시,중구,중림동,7.054428433530331
서울특별시 관악구 중앙동,4.725298401384867,1.6705382629381869,0.5804819593922601,0.7837921435199505,위험_균형진행형,서울특별시,관악구,중앙동,7.760110767235266
서울특별시 중랑구 중화1동,3.396797265116062,0.9611346804140056,0.7771227787431324,0.1132075471698113,경계,서울특별시,중랑구,중화1동,5.248262271443011
서울특별시 중랑구 중화2동,3.6848290440532616,0.0,0.7595683860048181,0.0,주의,서울특별시,중랑구,중화2동,4.44439743005808
서울특별시 은평구 증산동,3.296813479454587,0.1823679925564084,0.1431355998405054,0.0,일반,서울특별시,은평구,증산동,3.622317071851501
서울특별시 은평구 진관동,2.696530128453886,0.329178180824441,-0.307501486694461,0.2264150943396226,일반,서울특별시,은평구,진관동,2.9446219169234884
서울특별시 도봉구 창1동,4.22718689574903,0.0,0.1985820526503138,0.0,주의,서울특별시,도봉구,창1동,4.425768948399344
서울특별시 도봉구 창2동,3.2673613321089703,0.0,0.0656439695829726,0.0,일반,서울특별시,도봉구,창2동,3.333005301691943
서울특별시 도봉구 창3동,3.3870801253202805,5.426521743181009,0.3120148652997231,4.389112279616455,위험_관심집중형,서울특별시,도봉구,창3동,13.514729013417467
서울특별시 도봉구 창4동,3.689126196940268,0.0,-0.7304521161611244,0.0,일반,서울특별시,도봉구,창4동,2.958674080779144
서울특별시 도봉구 창5동,3.971430004127245,0.0,0.7047681407550795,0.0,주의,서울특별시,도봉구,창5동,4.676198144882324
서울특별시 종로구 창신1동,4.26714175246861,0.0,0.1200688336795723,0.0,주의,서울특별시,종로구,창신1동,4.387210586148182
서울특별시 종로구 창신2동,4.173075364385348,0.0,0.7775186273509378,0.0,경계,서울특별시,종로구,창신2동,4.9505939917362864
서울특별시 서대문구 천연동,3.874889969144891,0.1468101882680325,3.086762794549606,0.0,위험_젠트리피케이션과열형,서울특별시,서대문구,천연동,7.1084629519625295
서울특별시 강동구 천호1동,4.1550038661328985,2.3991339815421524,0.0797586463361487,1.2452830188679245,위험_균형진행형,서울특별시,강동구,천호1동,7.879179512879125
서울특별시 강동구 천호2동,4.674958879338268,0.0,0.0823255840406041,0.0,주의,서울특별시,강동구,천호2동,4.7572844633788725
서울특별시 강동구 천호3동,4.159512776731237,0.0,0.093897638233714,0.0,주의,서울특별시,강동구,천호3동,4.253410414964951
서울특별시 중구 청구동,4.52497643291555,0.0,0.4979885269784928,0.0,경계,서울특별시,중구,청구동,5.022964959894043
서울특별시 강남구 청담동,8.157778387125495,8.253423340811528,0.373209317054946,4.397772966285185,위험_관심집중형,서울특별시,강남구,청담동,21.182184011277155
서울특별시 관악구 청룡동,5.677975799696906,0.0,-0.2176563731796795,0.0,경계,서울특별시,관악구,청룡동,5.460319426517226
서울특별시 종로구 청운효자동,4.887985832225999,0.1012181901289304,0.3087493696969148,0.0,경계,서울특별시,종로구,청운효자동,5.297953392051844
서울특별시 용산구 청파동,5.142090670718369,0.7896771333299912,0.4735120831498884,0.1132075471698113,위험_균형진행형,서울특별시,용산구,청파동,6.51848743436806
서울특별시 서대문구 충현동,4.205890388969073,0.1468101882680325,0.5387666632953858,0.0,경계,서울특별시,서대문구,충현동,4.891467240532491
서울특별시 종로구 평창동,3.0759719643303898,0.8197797148821699,0.5919789226340288,0.0,주의,서울특별시,종로구,평창동,4.487730601846589
서울특별시 송파구 풍납1동,3.7184325468918127,0.5416487549330282,-0.0823233049888847,0.0,주의,서울특별시,송파구,풍납1동,4.177757996835957
서울특별시 중구 필동,5.136369197916521,1.6450146525005374,0.004604596643906,0.0,위험_균형진행형,서울특별시,중구,필동,6.785988447060964
서울특별시 노원구 하계1동,3.170930192716657,0.0,-0.3054203815966965,0.0,일반,서울특별시,노원구,하계1동,2.865509811119961
서울특별시 용산구 한강로동,6.991557714634718,0.8143244921459728,0.4019275307584353,0.0,위험_상권발달형,서울특별시,용산구,한강로동,8.207809737539126
서울특별시 용산구 한남동,5.677154517976514,12.745743925131087,0.0727177614064757,4.389112279616455,위험_관심집중형,서울특별시,용산구,한남동,22.88472848413053
서울특별시 마포구 합정동,5.229918865569797,3.112240283559196,1.0754426845145115,0.6444478812248685,위험_균형진행형,서울특별시,마포구,합정동,10.062049714868373
서울특별시 성동구 행당1동,4.960460574609234,0.5416487549330282,0.2381366236257627,0.4528301886792453,경계,서울특별시,성동구,행당1동,6.19307614184727
서울특별시 관악구 행운동,4.097857594763244,0.5316145610823019,0.118500958368191,0.0,주의,서울특별시,관악구,행운동,4.747973114213737
서울특별시 종로구 혜화동,5.969956339281546,1.2602102796862678,-0.0471288244112027,0.2264150943396226,위험_균형진행형,서울특별시,종로구,혜화동,7.409452888896234
서울특별시 서대문구 홍은1동,3.3330706661929264,1.0121819012893047,0.5624391791002379,0.1393442622950819,경계,서울특별시,서대문구,홍은1동,5.047036008877551
서울특별시 서대문구 홍은2동,3.491002615120884,0.0,-0.7872883794417338,0.0,일반,서울특별시,서대문구,홍은2동,2.70371423567915
서울특별시 서대문구 홍제1동,3.877752419672001,0.0,0.6114582678173982,0.0,주의,서울특별시,서대문구,홍제1동,4.489210687489399
서울특별시 서대문구 홍제3동,3.50443256930946,0.8708269357574694,0.8643808497593733,0.2264150943396226,경계,서울특별시,서대문구,홍제3동,5.466055449165926
서울특별시 강서구 화곡1동,4.355007634247846,0.0,0.0110165055228418,0.0,주의,서울특별시,강서구,화곡1동,4.366024139770688
서울특별시 강서구 화곡2동,3.3022019512043577,0.0,-0.005960206084296,0.0,일반,서울특별시,강서구,화곡2동,3.296241745120062
서울특별시 강서구 화곡3동,3.516383355482183,0.0,0.2499682141282627,0.0,일반,서울특별시,강서구,화곡3동,3.7663515696104457
서울특별시 강서구 화곡4동,3.712228756810872,0.0,0.1007602190280029,0.0,일반,서울특별시,강서구,화곡4동,3.812988975838875
서울특별시 강서구 화곡6동,4.333364749672006,0.0,-0.2767044181071074,0.0,주의,서울특별시,강서구,화곡6동,4.056660331564898
서울특별시 강서구 화곡8동,3.9869996765247806,1.6450146525005374,0.4897426711872752,0.6183111660995978,위험_균형진행형,서울특별시,강서구,화곡8동,6.740068166312191
서울특별시 강서구 화곡본동,3.9624303616304335,0.0556261919898283,-0.0297489957240551,0.0,주의,서울특별시,강서구,화곡본동,3.9883075578962064
서울특별시 광진구 화양동,7.137437997005589,0.9975687363240496,-0.2263110276654689,0.4528301886792453,위험_상권발달형,서울특별시,광진구,화양동,8.361525894343416
서울특별시 중구 황학동,5.211875506366447,3.262753191320088,1.6612352441984406,1.45437673987009,위험_균형진행형,서울특별시,중구,황학동,11.590240681755065
서울특별시 동대문구 회기동,5.44352555257839,0.4149069543664481,-0.1070212353933586,0.0,경계,서울특별시,동대문구,회기동,5.75141127155148
서울특별시 중구 회현동,7.272822503858363,0.7942561044445202,0.4673154486113088,0.2525518094648932,위험_상권발달형,서울특별시,중구,회현동,8.786945866379085
서울특별시 용산구 효창동,3.6985773308796888,0.1823679925564084,-0.7327982227238938,0.1132075471698113,일반,서울특별시,용산구,효창동,3.2613546478820146
서울특별시 용산구 후암동,3.985436792917288,2.481160035591299,-0.0349265862403967,1.5239715434580885,위험_균형진행형,서울특별시,용산구,후암동,7.955641785726279
서울특별시 동대문구 휘경1동,4.666715076829765,0.0,0.0163075916826578,0.0,주의,서울특별시,동대문구,휘경1동,4.683022668512423
서울특별시 동대문구 휘경2동,4.2005140000421415,1.2000051165819103,0.2666889346800423,0.3396226415094339,경계,서울특별시,동대문구,휘경2동,6.006830692813528
서울특별시 동작구 흑석동,4.961767412828608,0.8708269357574694,0.8220918989365072,0.3918960717599752,위험_균형진행형,서울특별시,동작구,흑석동,7.046582319282559
